2787613961,0,2.8
2798260497,0,2.8
2808878910,0.0164226,2.8
2819507685,0.0164226,2.8
2830169934,0.0164226,2.8
2840819518,0.0164226,2.8
2851418909,0.0164226,2.8
2862074160,0.0164226,2.8
2872685420,0.0164226,2.8
2883290796,0.0164226,2.8
2893933116,0.0164226,2.8
2904575051,0.0164226,2.8
2915178380,0.0164226,2.8
2915689702,0.0164226,2.8
2926294265,0.0164226,5.7
2936959313,0.0164226,5.7
2947551482,0,2.8
2958246934,0,2.8
2968882324,0,2.8
2979466785,0,2.8
2989980902,0,2.8
3000508642,0,2.8
3011057480,0,3.5
3021629274,0,3.5
3032273108,0,2.8
3042783200,0,2.8
3053230807,0,2.8
3063763884,0,2.8
3074034543,0,2.8
3084437289,0.0164226,2.8
3095071288,0.0164226,2.8
3095520944,0.0164226,2.8
3106029388,0.0492677,2.8
3116608751,0.0821129,2.8
3127244037,0.114958,2.8
3137905582,0.114958,2.8
3148461166,0.147803,2.8
3159015418,0.213494,2.8
3169477716,0.246339,2.8
3180105231,0.262761,2.8
3190757220,0.295606,2.8
3201403286,0.246339,2.8
3212017057,0.180648,2.8
3222668201,0.0492677,2.8
3233164275,0,2.1
3243742224,-0.0328452,2.1
3254376364,-0.0328452,2.8
3265013687,0,2.8
3265445971,0.0492677,2.8
3275992717,0.114958,2.8
3286650294,0.114958,2.8
3297252325,0.114958,2.8
3307861499,0.0821129,3.2
3318431950,0.0492677,3.2
3329092918,0.0492677,2.8
3339681951,0.0164226,2.8
3350356135,0.0164226,2.8
3360838887,0.0164226,2.8
3371255550,0.0492677,2.8
3381623897,0.0821129,2.8
3392054149,0.0821129,2.8
3402516434,0.114958,2.8
3413054859,0.114958,2.8
3423568345,0.147803,2.8
3434041263,0.147803,2.8
3444548015,0.147803,2.8
3455074320,0.147803,2.8
3455412388,0.114958,2.8
3465944578,0.114958,2.8
3476377679,0.147803,2.8
3486836850,0.147803,2.8
3497345010,0.147803,2.8
3507818783,0.180648,2.8
3518289665,0.213494,2.8
3528704446,0.180648,2.1
3539125945,0.213494,2.1
3549575266,0.213494,2.8
3560037172,0.213494,2.8
3570507029,0.213494,2.8
3581115803,0.213494,2.8
3591740426,0.213494,2.8
3602352887,0.246339,2.8
3612992543,0.262761,2.7
3623630336,0.295606,2.7
3634275595,0.361297,2.8
3644906227,0.426987,2.8
3655472888,0.426987,2.8
3665974837,0.328452,2.8
3676472357,0.246339,2.8
3686967431,0.180648,2.8
3697308090,0.147803,2.8
3707633324,0.213494,2.8
3718135143,0.246339,2.8
3728593455,0.328452,2.8
3739254136,0.426987,2.8
3749866428,0.492677,2.3
3760431999,0.541945,2.3
3771075830,0.57479,2.8
3781724671,0.5091,2.8
3792359422,0.459832,2.8
3802940123,0.394142,2.8
3813487736,0.328452,2.8
3824001342,0.295606,2.8
3834552860,0.426987,2.8
3844878621,0.673326,2.8
3855393763,0.985355,2.8
3865891644,1.34665,2.8
3876434259,1.166,2.8
3886920052,0.853974,1.8
3897238624,0.57479,1.8
3907552099,0.361297,2.8
3917974267,0.180648,2.8
3928388926,0.180648,2.8
3938831681,0.262761,2.8
3949126681,0.5091,3
3959497972,0.755439,3
3969813226,1.00178,2.8
3980258445,1.13316,2.8
3990637204,1.10031,2.8
4001066597,0.985355,2.8
4011556507,0.821129,2.8
4022178062,0.739016,2.8
4032803947,0.640481,3.2
4043346290,0.57479,3.2
4053831562,0.607635,2.8
4064270271,0.739016,2.8
4074600489,0.95251,2.8
4085090650,1.166,2.8
4085495681,1.23169,2.8
4095943166,1.19885,2.8
4106560798,1.13316,2.8
4117185728,1.00178,2.8
4127796269,0.886819,2.8
4138447870,0.886819,2.8
4149348046,0.95251,2.8
4160018173,1.06747,2.8
4170684152,1.13316,7.1
4181216504,1.166,7.1
4191751928,1.24812,2.8
4202343937,1.28096,2.8
4212966501,1.23169,2.8
4223577175,1.19885,2.8
4234220310,1.166,2.8
4244840660,1.13316,2.8
4255439521,1.13316,2.7
4266069865,1.28096,2.7
4276613488,1.28096,2.7
4287117290,1.34665,2.7
4297593170,1.44519,2.7
4307974253,1.44519,1.2
4318284364,1.41234,1.2
4328890572,1.3795,2.5
4339490749,1.3795,2.5
4350082459,1.44519,2.5
4360589758,1.44519,2.5
4371036897,1.41234,2.3
4381458913,1.47803,2.3
4391798043,1.5273,2.5
4402110859,1.5273,2.5
4412536289,1.5273,2.3
4422886000,1.56015,2.3
4433482104,1.56015,2.3
4444040637,1.56015,2.3
4454524235,1.5273,2.7
