602250232,0,1.3
612663684,0,1.3
622989521,0,1.3
623337002,0,1.3
633519329,0,1.3
643771035,0,1.3
654049690,0,1.3
664296562,0,1.3
756035852,0,1.3
756170590,0,1.3
756280224,0,1.3
756345605,0,1.3
756433427,0,1.3
766639572,0,1.3
777032629,0,1.3
787249630,0,1.3
797465990,0,1.3
807676127,0,1.3
817898294,0,1.3
828171038,0,1.3
838375044,0,1.3
848586459,0,1.3
858714241,0,1.3
868867676,0,1.3
878990001,0,1.3
889263010,0,1.3
899500817,0,1.3
909610259,0,1.3
919895184,0,1.3
930082044,0,1.3
940302872,0,1.3
950513919,0,1.3
960706743,0,0.7
960809323,0,0.7
970948595,0,0.7
981298635,0,0.7
991672523,0,0.7
1001936683,0,0.7
1012165996,0,0.7
1022296670,0,0.7
1032451733,0,0.7
1042882935,0,0.7
1053017796,0,0.7
1063166454,0,0.7
1073383081,0,0.7
1083466673,0,0.7
1093603938,0,0.7
1103752486,0,0.7
1113885736,0,0.7
1124073219,0,0.7
1134161519,0,0.7
1144353946,0,0.7
1154543104,0,0.7
1164685472,0,0.7
1175064788,0,0.7
1185197917,0,0.7
1195398384,0,0.7
1205594706,0,0.7
1215833188,0,0.7
1226264173,0,0.7
1236381290,0,0.7
1246555550,0,0.7
1256708765,0,0.7
1266888440,0,0.7
1277050399,0,0.7
1287218729,0,1.3
1297356890,0,1.3
1307668513,0,1.3
1317879865,0,1.3
1328054757,0,1.3
1338273356,0,1.3
1338364839,0,1.3
1348499066,0,1.3
1358617764,0,1.3
1368750256,0,1.3
1378911069,0,1.3
1389368020,0,1.3
1399564129,0,1.3
1409789995,0,1.3
1419970435,0,1.3
1430206344,0,1.3
1440376021,0,1.3
1450510574,0,1.3
1460786593,0,1.3
1470967640,0,1.3
1481159824,0,1.3
1491294498,0,1.3
1501551221,0,1.3
1511703116,0,1.3
1521839547,0,1.3
1532011764,0,1.3
1542172929,0,1.3
1552656715,0,1.3
1562741499,0,1.3
1572974104,0,1.3
1583344001,0,1.3
1593673829,0,1.3
1604091934,0,1.3
1614274391,0,1.3
1624483768,0,1.3
1634673421,0,1.3
1644965569,0,1.3
1655180728,0,1.3
1665393439,0,1.3
1675582491,0,1.3
1686092454,0,1.3
1696256545,0,1.3
1706414834,0,1.3
1716653802,0,1.3
1726852681,0,1.3
1736993089,0,1.3
1747070981,0,1.3
1757203391,0,1.3
1767530084,0,1.3
1777640486,0,1.3
1787798073,0,1.3
1797951437,0,1.3
1808087139,0,1.3
1818234602,0,1.3
1828395722,0,1.3
1838537526,0,1.3
1848630415,0,1.3
1858779178,0,1.3
1868856432,0,1.3
1879024166,0,1.3
1889135549,0,1.3
1899291694,0,1.3
1909408747,0,1.3
1919543349,0,1.3
1929654215,0,1.3
1939822366,0,1.3
1950150452,0,1.3
1960318680,0,1.3
1970525934,0,1.3
1980662502,0,1.3
1990873440,0,1.3
2001144073,0,1.3
2011261215,0,1.3
2021561831,0,1.3
2031929533,0,1.3
2042171439,0,1.3
2052327060,0,1.3
2062502143,0,1.3
2072718412,0,1.3
2082951242,0,1.3
2093135882,0,1.3
2103295863,0,1.3
2103644730,0,1.3
2113898392,0,1.3
2124000844,0,1.3
2134223731,0,1.3
2144309781,0,1.3
2154463074,0,1.3
2164675851,0,1.3
2174799573,0,1.3
2185012623,0,1.3
2195199920,0,1.3
2205408718,0,1.3
2215554517,0,1.3
2225759547,0,1.3
2235919117,0,1.3
2246197111,0,1.3
2256352250,0,1.3
2266465287,0,1.3
2276621179,0,1.3
2286751705,0,1.3
2297097225,0,1.3
2307223577,0,1.3
2317359332,0,1.3
2327557234,0,1.3
2337702992,0,1.3
2347914416,0,1.3
2358084556,0,1.3
2368288926,0,1.3
2378499546,0,1.3
2388674181,0,1.3
2398903753,0,1.3
2409119348,0,1.3
2419329772,0,1.3
2429447630,0,1.3
2439637269,0,1.3
2449731023,0,1.3
2459954698,0,1.3
2470125235,0,1.3
2480292194,0,1.3
2490425900,0,1.3
2500582774,0,1.3
2510857882,0,1.3
2521031514,0,1.3
2521363686,0,1.3
2531674347,0,1.3
2541782239,0,1.3
2552023618,0,1.3
2562217206,0,1.3
2572365175,0,1.3
2582610554,0,1.3
2592902164,0,1.3
2603251479,0,1.3
2613441132,0,1.3
2623630515,0,1.3
2633784564,0,1.3
2643975381,0,1.3
2654129545,0,1.3
2664321352,0,1.3
2674476263,0,1.3
2684661868,0,1.3
2694901907,0,1.3
2705129031,0,1.3
2715365382,0,1.3
2725662722,0,1.3
2735781569,0,1.3
2745916999,0,1.3
2756031999,0,1.3
2766268346,0,1.3
2776492778,0,1.3
2786675414,0,1.3
2796748616,0,1.3
2806851277,0,1.3
2816983091,0,1.3
2827090361,0,1.3
2837198081,0,1.3
2847335675,0,1.3
2857502713,0,1.3
2867656112,0,1.3
2877867550,0,1.3
2888065730,0,1.3
2898277035,0,1.3
2908484603,0,1.3
2918713268,0,1.3
2918870883,0,1.3
2928991245,0,1.3
2939158797,0,1.3
2949570976,0,1.3
2960165628,0,1.3
2970268190,0,1.3
2980644839,0,1.3
2990782419,0,1.3
3001031496,0,1.3
3011200876,0,1.3
3021338833,0,1.3
3031451358,0,1.3
3041527134,0,1.3
3051611220,0,1.3
3061747059,0,1.3
3071856614,0,1.3
3081995614,0,1.3
3092206771,0,1.3
3102335689,0,1.3
3112565941,0,1.3
3122695781,0,1.3
3132819905,0,1.3
3143022337,0,1.3
3153150735,0,1.3
3163328076,0,1.3
3173571841,0,1.3
3183697015,0,1.3
3193856837,0,1.3
3204032254,0,1.3
3214139557,0,1.3
3224281854,0,1.3
3234538874,0,1.3
3244700086,0,1.3
3254959890,0,1.3
3265086457,0,1.3
3275187835,0,1.3
3285254230,0,1.3
3295342599,0,1.3
3305495306,0,1.3
3315564334,0,1.3
3325698265,0,1.3
3335844920,0,1.3
3345959611,0,1.3
3356092509,0,1.3
3366269446,0,1.3
3376402585,0,1.3
3376563813,0,1.3
3386647820,0,1.3
3396797500,0,1.3
3406900042,0,1.3
3417097074,0,1.3
3427254882,0,1.3
3437432959,0,1.3
3447577141,0,1.3
3457678270,0,1.3
3467811562,0,1.3
3477948632,0,1.3
3488228600,0,1.3
3498322742,0,1.3
3508585046,0,1.3
3518684167,0,1.3
3528897879,0,1.3
3539070275,0,1.3
3549169228,0,1.3
3559356041,0,1.3
3569598495,0,1.3
3579799026,0,1.3
3589933805,0,1.3
3600159813,0,1.3
3610253246,0,1.3
3620356184,0,1.3
3630527464,0,1.3
3640635833,0,1.3
3650776840,0,1.3
3660956309,0,1.3
3671354218,0,1.3
3681439294,0,1.3
3691695779,0,1.3
3701974601,0,1.3
3712204878,0,1.3
3722365784,0,1.3
3732545567,0,1.3
3742679264,0,1.3
3752955949,0,1.3
3763029283,0,1.3
3773139640,0,1.3
3783275159,0,1.3
3793433405,0,1.3
3803574918,0,1.3
3813739924,0,1.3
3823898330,0,1.3
3834161778,0,1.3
3844257151,0,1.3
3854383367,0,1.3
3864481898,0,1.3
3874566655,0,1.3
3884788443,0,1.3
3894881257,0,1.3
3905292701,0,1.3
3915513360,0,1.3
3925697618,0,1.3
3935761964,0,1.3
3945842027,0,1.3
3956059051,0,1.3
3966141292,0,1.3
3976411704,0,1.3
3986538995,0,1.3
3996857392,0,1.3
4006911813,0,1.3
4017104496,0,1.3
4027389672,0,1.3
4037650084,0,1.3
